-6.0997
-5.6459
-5.5308
-4.9169
-4.4939
-4.1704
-3.5989
-3.5540
-3.1645
-2.7263
-3.0070
-3.5077
-3.7456
-3.5875
-3.3348
-3.7918
-4.0504
-4.3812
-4.6337
-5.1434
-5.1984
-6.0264
-6.2613
-6.2516
-6.4547
-7.4179
-7.9446
-8.6914
-8.9543
-9.2364
-9.5485
-9.5975
-9.8062
-9.2666
-9.3767
-9.7715
-9.8943
-9.7914
-9.7673
-10.2680
-10.5011
-11.0420
-11.7363
-11.8795
-12.2100
-12.2381
-12.2032
-12.5581
-12.4413
-12.8955
-12.3283
-11.9944
-11.5566
-11.2493
-10.9218
-10.7521
-10.4971
-10.5975
-10.4643
-10.5416
-10.0024
-9.6065
-9.1565
-9.0358
-8.2558
-7.9588
-7.5968
-6.6047
-6.9255
-6.0907
-6.1257
-6.1689
-5.9015
-6.1402
-5.6276
-6.0274
-5.9133
-5.4141
-4.7508
-4.8565
-4.8079
-4.3602
-3.4107
-3.2238
-3.2865
-3.3464
-2.9969
-3.1476
-2.5516
-3.1468
-2.6669
-2.8428
-2.4826
-2.0766
-2.3302
-1.7286
-1.9732
-0.9232
-0.8934
-1.2120
-1.0543
-1.2200
-1.5760
-2.1223
-2.5929
-2.7710
-2.3918
-3.5122
-3.4296
-3.3039
-3.3293
-2.7253
-3.6504
-3.6387
-3.4105
-3.0386
-3.2623
-3.0432
-4.0244
-3.5251
-4.0965
-4.1792
-4.8640
-4.4841
-4.0559
-4.5725
-4.2506
-4.0460
-3.6815
-3.6117
-3.4136
-3.0143
-2.7984
-2.9872
-3.5737
-3.6663
-4.0728
-4.0925
-3.7214
-3.7837
-3.9063
-3.7276
-3.3627
-2.8245
-3.3736
-2.6457
-2.5177
-2.4963
-2.5272
-2.8442
-2.4119
-2.9049
-3.2847
-3.3777
-3.0904
-3.0767
-2.6333
-3.1486
-2.3940
-1.8387
-1.5331
-1.7708
-1.6111
-1.5069
-1.6292
-1.9464
-1.9787
-2.3443
-2.2777
-2.2171
-2.6799
-2.1164
-2.5058
-2.0862
-1.6182
-2.4785
-1.5693
-1.8482
-2.2659
-2.3668
-2.6008
-2.3586
-3.0671
-3.1081
-3.1850
-3.0689
-2.9728
-2.2586
-2.3618
-2.2612
-2.1483
-1.7968
-2.0960
-1.7754
-1.6588
-1.8493
-2.1328
-2.9369
-3.2186
-3.1646
-3.0012
-3.0880
-2.8480
-3.2991
-3.2149
-2.5296
-3.0638
-2.6491
-3.0675
-2.6782
-2.6415
-2.8673
-3.3960
-3.3289
-4.0135
-3.5161
-3.6632
-3.1881
-2.8181
-2.9865
-3.1044
-2.5871
-2.7026
-2.9287
-2.3103
-2.2603
-2.2294
-2.5933
-3.3240
-3.2356
-3.2494
-3.3947
-3.0971
-3.4838
-3.2886
-2.9258
-2.7822
-2.4044
-2.6043
-2.7765
-2.3669
-2.5804
-1.9878
-2.6137
-2.7177
-3.1033
-2.3840
-2.8834
-2.4194
-1.6222
-1.5881
-1.0784
-0.9516
-0.6303
-0.8140
-0.6756
-0.4740
-0.6367
-0.2299
-0.8591
-1.2137
-1.2513
-0.9334
-0.6624
-0.9384
-0.6559
-0.3841
